parentUUID,rawTitle,cleanTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
7be24c3e-32d4-4928-8736-5e7d194556be,Trigun: Season 1,Trigun,800000,Trigun,100,https://www.imdb.com/title/tt0251439/,"Animation, Action, Adventure",TV Series,8.2,24K,1,5,260,9,1,,3,1,1,,,,1,1,1,4,,2,,7,,,8
18e9b4ac-936d-410b-ac3a-3409abc68d45,TSUKIMICHI -Moonlit Fantasy- // 月が導く異世界道中: シーズン1,TSUKIMICHI -Moonlit Fantasy-,800000,Tsukimichi: Moonlit Fantasy,96.3,https://www.imdb.com/title/tt13311344/,"Animation, Action, Adventure",TV Series,7.5,2.3K,1,3,68,12,1,1,1,,1,,,,,1,8,2,,,,,10,,
7867e5f5-5ed1-4c1f-879b-00ee065b4a11,Transformers: Cyberverse: Season 3,Transformers: Cyberverse: Season 3,1000000,Transformers: Cyberverse,100,https://www.imdb.com/title/tt8891990/,"Animation, Short, Action",TV Series,6.9,461,3,24,26,4,1,,1,1,2,,1,,,,12,12,,,,12,,1,11
0967b3f7-9ee4-4ce8-848f-08e0ec0d5559,Ushio & Tora: Season 1 // うしおととら: シーズン1,Ushio & Tora,800000,Ushio & Tora,100,https://www.imdb.com/title/tt4801510/,"Animation, Action, Comedy",TV Series,7.6,1K,1,3,67,3,1,2,1,,1,,,,,,1,1,,,,,,,1
62c12085-fa48-40e6-aff9-4ecaa96edcf8,Two Fathers: Season 1 // 兩個爸爸: 第 1 季 // 两个爸爸: 第 1 季,Two Fathers,800000,Two Fathers,100,https://www.imdb.com/title/tt6707142/,Drama,TV Series,7.9,76,1,7,35,1,,,1,,,,,,,1,,,,,,,,,
154d922a-86c8-4a1a-8987-3363d2c4185c,Vientos de Agua,Vientos de Agua,800000,Vientos de agua,100,https://www.imdb.com/title/tt0459724/,Drama,TV Mini Series,8.7,1.2K,4,6,60,4,1,2,3,1,1,,1,3,7,10,3,8,,10,4,6,,,9
13d46f19-6b85-4934-bb8b-0cf2a2da0101,Urban Myths // 서울괴담,Urban Myths,800000,Urban Myths,100,https://www.imdb.com/title/tt6413094/,"Adventure, Biography, Comedy",TV Series,7.2,910,22,27,224,64,11,18,18,10,11,2,11,44,14,46,53,66,1,94,23,31,2,8,61
0eadedc2-759b-4c57-9f4d-9d853ac977f2,Who Killed Malcolm X?: Limited Series,Who Killed Malcolm X?: Limited Series,800000,Who Killed Malcolm X?,95.24,https://www.imdb.com/title/tt10948316/,"Documentary, Biography, Crime",TV Mini Series,7.6,2.4K,2,,42,14,,3,9,,,,,,2,,,3,,2,,13,1,,6
18e0a2bd-98c6-4f2f-ad04-4a051360fc6e,We Are Family // वी आर फ़ैमिली,We Are Family,800000,We Are Family,100,https://www.imdb.com/title/tt27760025/,Game-Show,TV Series,5.1,142,1,,88,4,,,2,1,,,1,3,,1,,,,4,5,8,2,1,7
eb196ac7-fc2f-4bc5-b2c3-5e15f874cc89,12 Gifts of Christmas,12 Gifts of Christmas,700000,12 Gifts of Christmas,100,https://www.imdb.com/title/tt5133810/,"Family, Romance",TV Movie,6.3,5.2K,1,4,32,7,1,1,1,2,1,1,1,3,2,3,7,5,,13,2,1,3,1,19
fa71130e-a607-459b-bd28-a88dbb510c11,A Wednesday // अ वेडनेसडे,A Wednesday,700000,Wednesday,81.82,https://www.imdb.com/title/tt13443470/,"Comedy, Crime, Fantasy",TV Series,8.1,350K,3,8,60,17,2,2,3,3,6,3,2,49,7,20,51,40,27,60,34,22,24,3,72
d40bc75c-00d8-43a8-900b-f29c3ffd33a8,A Go! Go! Cory Carson Halloween,A Go! Go! Cory Carson Halloween,700000,A Go! Go! Cory Carson Halloween,93.55,https://www.imdb.com/title/tt13058374/,"Animation, Short, Family",TV Special,6.5,62,2,5,18,1,1,,1,1,,,,,3,,10,4,,,,2,3,,3
8a0d38a9-5a1b-4dae-b4c7-7f1c01e1cd05,"Alias JJ, la celebridad del mal","Alias JJ, la celebridad del mal",700000,"Alias JJ, la celebridad del mal",96.77,https://www.imdb.com/title/tt28789130/,"Documentary, Crime",TV Special,N/A,N/A,1,,1,2,1,1,1,,,,,,,,,,,,,,,,
2b286ab1-e780-4ef4-89c2-3d64c1feec5c,Alien Xmas,Alien Xmas,700000,Alien Xmas,100,https://www.imdb.com/title/tt11332750/,"Animation, Short, Adventure",TV Special,6.2,1.6K,1,5,13,10,1,2,1,1,1,1,,,2,1,110,26,,31,14,12,9,1,35
4ccc0506-ffaf-4693-97d9-14a94fc9a975,Amend: The Fight for America: Limited Series,Amend: The Fight for America: Limited Series,700000,Amend: The Fight for America,96.43,https://www.imdb.com/title/tt13972246/,"Documentary, History",TV Mini Series,8,1.5K,2,7,39,32,1,1,7,2,1,,,3,6,3,5,14,,9,1,13,8,1,26
b9dbc1dc-c53f-4abf-a05c-2cb89a51efb1,Anthony Jeselnik: Fire in the Maternity Ward,Anthony Jeselnik: Fire in the Maternity Ward,700000,Anthony Jeselnik: Fire in the Maternity Ward,97.73,https://www.imdb.com/title/tt10050780/,Comedy,TV Special,7.2,4.1K,1,1,1,9,,1,1,,1,,,,1,,1,2,,5,,3,,,4
77fc885f-e818-46e7-9a36-9a4e3583388b,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside: Season 1 // 真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました: シーズン1","Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside",700000,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside",100,https://www.imdb.com/title/tt13483212/,"Animation, Adventure, Comedy",TV Series,6.7,1.5K,1,5,76,14,1,1,1,,1,,,,,1,11,1,,,,,4,,4
982ba2b6-69b9-41ac-8867-44649f6fb7b4,Anxious People: Limited Series // Folk med ångest: Miniserie,Anxious People: Limited Series,700000,Anxious People,100,https://www.imdb.com/title/tt11168604/,"Comedy, Crime, Drama",TV Mini Series,6.8,4.9K,1,3,29,8,1,1,1,2,1,,1,4,3,7,21,15,6,30,4,5,,1,27
f96fb27f-cbb4-4d75-a028-e2a783f2eb85,Bibi Blocksberg: Season 6,Bibi Blocksberg,1300000,Bibi Blocksberg,100,https://www.imdb.com/title/tt0457226/,"Animation, Family, Fantasy",TV Series,5.7,226,9,27,124,3,8,,4,,1,,,,9,3,18,14,,4,,2,3,1,16
74d8e628-8499-45df-b3ab-1e9a8278610c,Bill Burr Presents: Friends Who Kill,Bill Burr Presents: Friends Who Kill,700000,Bill Burr Presents: Friends Who Kill,97.22,https://www.imdb.com/title/tt20723672/,"Documentary, Comedy",TV Special,4.6,2.8K,1,,13,4,,1,,,,,,,,,,3,,6,,2,1,1,4
38643e76-0817-4065-9650-bfe3e9c26ed6,"Breakfast, Lunch & Dinner: Season 1","Breakfast, Lunch & Dinner",700000,"Breakfast, Lunch & Dinner",100,https://www.imdb.com/title/tt10681670/,Documentary,TV Series,6.7,1.1K,3,,6,14,1,3,4,,,,,,2,,2,7,,4,,8,1,,6
e846fe8d-4b5f-46a5-8c27-97d8e07e6ada,Calimero: Season 1,Calimero,700000,Calimero,100,https://www.imdb.com/title/tt0296317/,"Animation, Family",TV Series,5.8,754,3,5,12,,1,,,,2,,,,,,,,,,,,1,,
f87ba410-d6b7-4de8-95bb-2edf1cdb61a4,Bull (2021),Bull,700000,Bull,100,https://www.imdb.com/title/tt5827228/,"Comedy, Crime, Drama",TV Series,7.1,22K,47,91,1876,48,2,4,13,2,8,5,3,50,7,56,84,91,98,119,77,45,28,5,148
9baac81f-41a4-4983-803b-2c73d412b780,Chico Bon Bon and the Very Berry Holiday,Chico Bon Bon and the Very Berry Holiday,700000,Chico Bon Bon and the Very Berry Holiday,100,https://www.imdb.com/title/tt13411942/,"Animation, Family",TV Movie,6.2,44,1,10,9,5,,,,,,,,,2,,1,3,,,,,,,1
b2cd731d-cfa8-4e53-ad4c-3578d9716ce9,Christmas Wedding Planner,Christmas Wedding Planner,700000,Christmas Wedding Planner,100,https://www.imdb.com/title/tt7074092/,Romance,TV Movie,4.4,6.9K,1,3,22,3,,1,1,1,1,,1,5,2,3,4,9,,13,2,3,2,2,15
bf2d5daf-fbed-4d7f-a16c-4d757d5b8db2,CHIPS (2017),CHIPS,700000,CHiPs,100,https://www.imdb.com/title/tt0075488/,"Crime, Drama, Mystery",TV Series,6.4,11K,35,102,1504,13,11,6,23,7,4,2,,10,9,40,3,19,42,13,6,2,19,10,41
953aa456-bfeb-4685-8f5e-b52015e20f7e,Dare to Love: Season 1 // ให้รักพิพากษา: ซีซั่น 1,Dare to Love,700000,Dare to Love,100,https://www.imdb.com/title/tt0112802/,Drama,TV Movie,6.6,241,1,2,26,4,1,1,1,1,,1,1,3,2,2,7,4,,2,1,,,1,1
73586774-63bc-45f2-978c-b16f4e0b831a,Daniel Sloss: Live Shows: Season 1,Daniel Sloss: Live Shows: Season 1,700000,Daniel Sloss: Live Shows,100,https://www.imdb.com/title/tt8858472/,Comedy,TV Mini Series,8.5,4K,2,1,1,10,,2,,,,,,,1,,,1,,6,,3,,,2
359b5c9f-faf5-4d6d-aae8-9dc53b218629,Diary Of Tootsies: Season 1 // ไดอารี่ตุ๊ดซี่ส์ เดอะ ซีรีส์,Diary Of Tootsies,1400000,Diary of Tootsies,100,https://www.imdb.com/title/tt6453014/,"Comedy, Drama, Romance",TV Series,7.5,153,3,4,53,4,,,,,,,,,,,,,,,,,,,2
6ac5079c-b472-4989-a342-f6bea6bcb79b,Decoupled: Season 1,Decoupled,700000,Decoupled,100,https://www.imdb.com/title/tt14167338/,"Comedy, Drama",TV Series,7.9,8.3K,1,1,29,11,,2,2,2,1,,1,,6,7,5,8,,9,3,7,6,2,1
7e0574cf-570c-4a48-8a41-5edfd33f1ca6,Dino Girl Gauko: Season 2 // 恐竜少女ガウ子: シーズン2,Dino Girl Gauko,1300000,Dino Girl Gauko,100,https://www.imdb.com/title/tt10380814/,"Animation, Comedy, Family",TV Series,7.2,97,7,6,52,5,1,,1,,2,,,,8,,3,9,,,,,,,4
ba646ea1-7f78-4cac-9525-99ee28d76163,Delicious Party Precure: Season 1 // デリシャスパーティ♡プリキュア: シーズン1,Delicious Party Precure,700000,Delicious Party Precure,100,https://www.imdb.com/title/tt18246604/,"Animation, Action, Adventure",TV Series,6.3,48,1,1,18,4,1,2,1,,1,,,,1,,2,2,,,,,5,,
a94918bd-919a-4d5b-bbd3-a240f863e851,East Side: Season 1 // איסט סייד: Season 1,East Side,700000,East Side,100,https://www.imdb.com/title/tt26672224/,Drama,TV Series,7.8,164,1,3,26,6,1,1,2,2,2,,1,2,3,1,,8,,5,1,2,,3,1
46c98f4d-990c-419f-8100-cf865a36e98f,dororo: Season 1 // どろろ: シーズン1,dororo,700000,Dororo,100,https://www.imdb.com/title/tt9458304/,"Animation, Action, Adventure",TV Series,8.3,19K,15,3,98,,1,1,1,,1,,,,,,21,2,,,,,1,,
9a0e59c2-72da-4a61-997a-2421bef71037,Faten Amal Harby: Season 1 // فاتن أمل حربي: موسم 1,Faten Amal Harby,700000,Faten Amal Harby,100,https://www.imdb.com/title/tt21053544/,Drama,TV Series,6.5,85,4,1,60,3,6,2,2,,2,,1,1,,,1,3,,,,,,,
bc74413d-f42a-4663-92b3-cd731440a3f7,Five Came Back: Limited Series,Five Came Back: Limited Series,700000,Five Came Back,100,https://www.imdb.com/title/tt6587094/,"Documentary, Biography, History",TV Mini Series,8.2,5.2K,1,2,6,24,1,1,1,,2,,,2,,,,15,,9,,4,17,,9
6b22032d-9c92-4d74-a81f-173454616aea,Fortune Feimster: Good Fortune,Fortune Feimster: Good Fortune,700000,Fortune Feimster: Good Fortune,96.67,https://www.imdb.com/title/tt22373568/,Comedy,TV Special,6.7,516,1,1,1,7,,1,1,,1,,,,2,1,,1,,8,1,1,,,2
dd190947-bc0c-4a94-8bb2-e1bc4a54abe6,I Left My Heart in Sorsogon: Season 1,I Left My Heart in Sorsogon,700000,I Left My Heart in Sorsogon,100,https://www.imdb.com/title/tt16088702/,Drama,TV Series,7.4,11,1,6,35,4,1,,2,,2,,,4,2,5,6,,,11,9,4,,,38
04d373c2-78e3-4d9a-bea6-198b291c28b7,Hikaru no Go: Season 1 // ヒカルの碁: シーズン1,Hikaru no Go,700000,Hikaru No Go,100,https://www.imdb.com/title/tt0426711/,"Animation, Adventure, Drama",TV Series,8.2,1.4K,25,6,41,6,1,1,1,,1,,,,,,25,5,,,,2,1,1,2
8d3e907a-c2a2-4069-a445-7ee0c2c7f980,Hey Duggee: Season 1,Hey Duggee,1600000,Hey Duggee,100,https://www.imdb.com/title/tt4291050/,"Animation, Comedy, Family",TV Series,8.9,1.4K,1,26,42,8,1,,1,,,,,,3,3,35,11,,1,,3,7,1,6
f95d1306-943a-4b6f-98b9-1ec574223178,It's Bruno!: Season 1,It's Bruno!,700000,It's Bruno!,100,https://www.imdb.com/title/tt10186846/,"Short, Comedy",TV Series,7.4,3.2K,1,3,76,8,1,1,1,1,1,1,1,,3,3,4,2,1,15,3,4,,1,11
b003ac8f-d7be-41d9-abb4-5587ed06c8aa,Juanpis González - The Series: Season 1 // Juanpis González - La serie: Temporada 1,Juanpis González - The Series,700000,Juanpis González - The Series,100,https://www.imdb.com/title/tt14494894/,"Comedy, Drama",TV Series,6.8,385,2,3,24,7,1,,2,,1,1,1,1,3,3,3,,1,7,1,8,6,1,8
8900fc20-9012-4ac5-9a38-dcd29d6ee429,Kikker & Vriendjes: Season 1,Kikker & Vriendjes,700000,Kikker & Vriendjes,100,https://www.imdb.com/title/tt2101881/,"Animation, Family",TV Series,7.7,35,2,1,7,,1,,1,,,,,,,,,2,,,,,1,,
25ca6385-d0b2-4588-a051-b36ece8bea86,Kulipari: Dream Walker: Season 1,Kulipari: Dream Walker: Season 1,700000,Kulipari: Dream Walker,100,https://www.imdb.com/title/tt9203064/,"Animation, Action, Adventure",TV Series,7.3,116,1,3,8,5,1,,1,1,,,,,1,,20,5,,,,1,2,,5
b2be2731-905e-4357-9351-6422b1b1ad89,L.A.’s Finest: Season 1,L.A.’s Finest,1400000,L.A.'s Finest,92.31,https://www.imdb.com/title/tt7555294/,"Action, Comedy, Crime",TV Series,6.2,8.3K,15,28,294,26,3,5,6,2,2,2,2,22,3,27,48,33,148,95,32,30,19,7,83
c94a2e6c-3c62-4d34-9054-ed7819575963,Larry the Cable Guy: Remain Seated,Larry the Cable Guy: Remain Seated,700000,Larry the Cable Guy: Remain Seated,97.06,https://www.imdb.com/title/tt11464488/,Comedy,TV Special,6.6,305,1,1,1,9,,1,1,,,,,,,,1,1,,2,,1,,,2
6f31edd4-fbf8-4f17-a194-e2ea895c581f,La Línea: Shadow of Narco: Limited Series // La Línea: La sombra del narco: Miniserie,La Línea: Shadow of Narco: Limited Series,700000,La Línea: Shadow of Narco,92,https://www.imdb.com/title/tt12875794/,"Documentary, Crime",TV Mini Series,6.4,459,1,1,1,5,1,1,2,,,,,,,,,2,,1,,2,1,3,2
6e0448bd-67c7-4180-a97c-c1a93e3874b9,LEGENDS OF THE HIDDEN TEMPLE (2016),LEGENDS OF THE HIDDEN TEMPLE,700000,Legends of the Hidden Temple,100,https://www.imdb.com/title/tt0310482/,"Adventure, Family, Game-Show",TV Series,8.1,3.9K,2,6,14,11,,,6,1,1,,,2,10,3,21,20,,25,4,4,1,3,69
e9418883-8958-4e25-b6a5-f12f116fddd6,Laetitia: Season 1 // Laëtitia: Season 1,Laetitia,700000,Laetitia,100,https://www.imdb.com/title/tt11469918/,"Biography, Crime, Drama",TV Series,7,518,1,3,57,4,1,1,1,1,,,1,4,15,5,17,10,,20,5,3,3,1,17
372b4d3d-3c65-4240-9d96-2474a87e5e3e,Levius: Season 1 // レビウス: シーズン1,Levius,700000,Levius,100,https://www.imdb.com/title/tt10619444/,"Animation, Action, Sci-Fi",TV Series,7,648,1,2,13,1,,,,,,,,,,,,5,,,,,,1,1
41480890-1f9b-4791-8cfb-f69e3fc460ba,LEGO Jurassic World: Secret Exhibit: Season 1,LEGO Jurassic World: Secret Exhibit: Season 1,700000,Lego Jurassic World: The Secret Exhibit,89.74,https://www.imdb.com/title/tt9322614/,"Animation, Action, Adventure",TV Mini Series,6.2,307,1,3,8,7,1,,2,,,,,,2,,8,1,,,,2,1,,14
4aa8b268-8bd1-467d-aa14-d5b544b16f49,Lipgloss Spy: Season 1 // สายลับลิปกลอส: ซีซั่น 1,Lipgloss Spy,700000,Lipgloss Spy,100,https://www.imdb.com/title/tt21036176/,"Action, Comedy, Crime",TV Series,6.2,6,1,3,28,1,,,,,,,,,,,,,,,,,,,
8ba932b0-f2ef-49de-8289-858e25c4e994,Medical Police: Season 1,Medical Police,700000,Medical Police,100,https://www.imdb.com/title/tt9850952/,Comedy,TV Series,6,4.7K,2,18,83,15,1,1,3,3,2,1,1,7,5,7,17,16,16,30,8,8,2,5,36
085696df-fb4f-4440-8b6b-654536828585,Love is True: Season 1 // 我是真的愛你: 第 1 季 // 我是真的爱你: 第一季,Love is True,700000,Love Is True,100,https://www.imdb.com/title/tt12458186/,Drama,TV Series,N/A,N/A,2,2,14,,,,,,,,,,,,,1,,,,,,,
33646b59-2689-4f9b-9fd6-a9f4c3a27785,Mighty Express: Mighty Trains Race,Mighty Express: Mighty Trains Race,700000,Mighty Express: Mighty Trains Race,97.06,https://www.imdb.com/title/tt23546638/,"Animation, Family",TV Special,6.8,27,1,1,,,,,,,,,,,,,12,1,,,,,1,,2
6aa1e4b7-6b51-43e9-bb85-8e89d2c8c29c,Mike Epps: Indiana Mike,Mike Epps: Indiana Mike,700000,Mike Epps: Indiana Mike,95.65,https://www.imdb.com/title/tt18314226/,"Documentary, Comedy",TV Special,4.4,300,1,,1,3,,2,1,,,,,,,,3,1,,3,,1,1,,2
3dce0506-fe26-4715-b92a-13c1551ccd20,Mrs. Wilson: Season 1,Mrs. Wilson,700000,Mrs Wilson,90.91,https://www.imdb.com/title/tt6859806/,"Biography, Drama, Mystery",TV Mini Series,7.4,8.9K,1,4,30,10,1,1,1,1,1,2,1,6,3,9,18,12,4,16,6,6,5,3,17
99289870-d4e9-44a2-bc45-8afaa587a126,My Wonderful Life // Moje wspaniałe życie,My Wonderful Life,700000,My Wonderful Life,100,https://www.imdb.com/title/tt28379984/,Drama,TV Series,5.3,334,1,13,40,2,1,1,2,1,4,,,3,1,2,,2,,5,1,3,5,,4
eddb47b6-14ee-45ab-a210-8dc7a0d99cd4,Navarasa: Limited Series,Navarasa: Limited Series,700000,Navarasa,100,https://www.imdb.com/title/tt13357946/,Drama,TV Series,5.8,3.8K,9,27,143,22,9,9,9,2,7,,7,45,18,37,70,69,31,208,27,45,55,4,119
2a937b69-e314-44e0-abef-435ee2b48bcb,Newton's Cradle: Season 1 // لعبة نيوتن: موسم 1,Newton's Cradle,700000,Newton's Cradle,100,https://www.imdb.com/title/tt11703922/,"Drama, Thriller",TV Series,8,2.1K,1,4,34,5,1,1,2,,1,1,,1,2,,1,2,,6,,2,,2,2
927e61e3-b16b-46c5-af68-16c7678084a6,Nur: Season 1,Nur,700000,Nur,100,https://www.imdb.com/title/tt10809864/,"Drama, Family, Romance",TV Series,8,50,1,3,13,4,,1,1,,,,,,,,,,,,,,,,
960033e9-ed9d-4a31-9270-833238762df9,OISHINBO: Season 1 // 美味しんぼ【デジタルリマスター版】: シーズン1,OISHINBO,1800000,Oishinbo,100,https://www.imdb.com/title/tt10857356/,"Animation, Comedy, Drama",TV Series,7.5,27,,5,5,,,,1,,,,,,,,22,,,,,,,,1
a98afdbc-a144-44ca-b900-5db6ca10a2e1,One Born Every Minute (2010): Season 2,One Born Every Minute (2010),900000,One Born Every Minute,100,https://www.imdb.com/title/tt1623135/,Documentary,TV Series,7.3,206,16,,9,16,2,,19,,,,,,4,,,7,,4,,7,1,,2
99f42f5f-1038-4c1e-a6db-da5158858c32,Pep's: Season 1,Pep's,1000000,Pep's,100,https://www.imdb.com/title/tt3194424/,Comedy,TV Series,4.1,21,3,4,20,4,1,2,9,1,1,,,1,,3,2,7,,16,,2,,1,1
2026ab67-6c67-4263-b12d-98e2fbe2b347,"Raja, Rasoi aur Anya Kahaniyan: Season 1 // राजा रसोई और अन्य कहानियां: Season 1","Raja, Rasoi aur Anya Kahaniyan",700000,Raja Rasoi Aur Anya Kahaniyan,96.67,https://www.imdb.com/title/tt22872396/,History,TV Series,N/A,N/A,1,,,,,,,,,,,,,,,,,,,,,,
3b3db6a8-77c5-464e-a0f5-fddbcde27ac2,Rilakkuma's Theme Park Adventure: Season 1 // リラックマと遊園地: シーズン1,Rilakkuma's Theme Park Adventure,700000,Rilakkuma's Theme Park Adventure,100,https://www.imdb.com/title/tt14272704/,"Animation, Adventure, Comedy",TV Series,6.7,267,1,2,6,6,,,,,,,,,,,,2,,,,,1,,
6d131e27-dd74-415b-a2e2-e037e4132965,Popples: Season 3,Popples,1100000,Popples,100,https://www.imdb.com/title/tt4210022/,Animation,TV Series,6.1,65,2,13,9,10,1,,,,,,,,,,1,5,,,,1,2,,7
41ebedd9-5ee1-4688-bf9d-7002f5f68f40,Selection Day: Season 1 // सिलेक्शन डे: सीज़न 1,Selection Day,700000,Selection Day,100,https://www.imdb.com/title/tt8004628/,Sport,TV Series,7.3,2.4K,2,7,33,12,1,2,2,3,1,1,1,,9,9,5,13,,9,1,7,4,4,
bb455075-8a5a-401c-9aa6-b68551a853a7,Secreto bien guardado: Season 1,Secreto bien guardado,700000,Secreto bien guardado,100,https://www.imdb.com/title/tt10702412/,Drama,TV Mini Series,5,242,1,1,10,1,,,1,,,,1,,,1,,3,,4,,5,,1,
77756859-53e5-48a4-839e-9c16d4ed89c8,Side Dish: Season 1,Side Dish,700000,Side Dish,100,https://www.imdb.com/title/tt12571294/,Drama,TV Mini Series,N/A,N/A,1,1,7,,1,2,,,,,,,,,,,,,,,,,
ea9e9ef7-8122-497d-8bae-d3632d90fb62,Sleepy Hollow (1999),Sleepy Hollow,700000,Sleepy Hollow,100,https://www.imdb.com/title/tt2647544/,"Action, Adventure, Crime",TV Series,7.3,64K,30,56,710,33,2,10,15,9,7,3,4,63,8,32,151,78,152,192,56,36,15,14,203
0c0c7627-2c6b-46ef-92a2-aa3838527ede,Sparking Joy: Season 1,Sparking Joy,700000,Sparking Joy,100,https://www.imdb.com/title/tt14550060/,"Short, Comedy, Drama",TV Series,6.4,487,,,1,9,,1,,3,,,,,,,,,,5,,2,,,1
09c3bada-0e2e-4a22-b08e-733ffcf3c344,Starsky & Hutch (2004),Starsky & Hutch,700000,Starsky and Hutch,82.35,https://www.imdb.com/title/tt0072567/,"Action, Crime, Drama",TV Series,7,10K,27,91,922,9,18,6,12,1,5,7,5,13,12,18,10,14,20,7,14,2,10,6,6
ff0d2309-a42c-44be-8bf9-8f641656424d,Super Monsters: Once Upon a Rhyme,Super Monsters: Once Upon a Rhyme,700000,Super Monsters: Once Upon a Rhyme,96.97,https://www.imdb.com/title/tt14586752/,"Animation, Family",TV Special,5.7,47,1,2,3,4,1,,,,,,,,2,,5,,,,,,1,,1
10b8d30d-d48f-4faf-ad7f-b05a4d2d6d9e,Survivor (2015),Survivor,700000,Survivor,100,https://www.imdb.com/title/tt0239195/,"Adventure, Game-Show, Reality-TV",TV Series,7.5,27K,8,5,946,309,5,16,108,13,10,6,,80,50,23,253,290,8,630,37,190,38,12,1335
1786847c-bc9f-412d-b4f9-24ce1cf7e512,Terrace House: Aloha State: Part 4 // テラスハウス Aloha State: Part 4,Terrace House: Aloha State: Part 4,2500000,Terrace House: Aloha State,100,https://www.imdb.com/title/tt6588218/,"Drama, Reality-TV",TV Series,7.4,1.1K,1,,28,8,,,,,,,,,,,1,,,1,,,1,,3
861ad08c-c088-4326-bacd-ea8b59cd9da5,The Drowning: Season 1,The Drowning,700000,The Drowning,100,https://www.imdb.com/title/tt11818430/,"Drama, Mystery, Thriller",TV Mini Series,5.5,2.6K,1,6,24,10,1,1,2,3,1,,1,4,2,4,14,10,1,16,6,4,,2,11
5872ed5e-3c4f-4a47-8b4c-d1829258a175,The Great British Baking Show: Holidays: Season 5,The Great British Baking Show: Holidays: Season 5,2100000,The Great British Baking Show: Holidays,100,https://www.imdb.com/title/tt16161100/,Reality-TV,TV Series,8.1,385,,,4,3,,,,,,,,,,,,,,1,,,,,
86b5d21c-7648-48ef-8967-fae646392a77,The Hungry and the Hairy: Season 1 // 먹보와 털보: 시즌 1,The Hungry and the Hairy,700000,The Hungry and the Hairy,100,https://www.imdb.com/title/tt16088530/,Reality-TV,TV Series,7.6,307,,3,2,,,,,,,,,,,,,,,,,,,,
abfa9e31-e3a4-4f9c-b140-8579f6806d66,The Magic School Bus Rides Again In the Zone,The Magic School Bus Rides Again In the Zone,700000,The Magic School Bus Rides Again in the Zone,100,https://www.imdb.com/title/tt13577224/,"Animation, Adventure, Comedy",TV Movie,5.8,73,1,5,12,10,1,,1,2,1,,,,3,1,3,2,,,,3,,,7
d4289ff3-df58-41c9-a461-227bdf295aeb,The Idhun Chronicles: Part 1 // Memorias de Idhún: Parte 1,The Idhun Chronicles,1100000,The Idhun Chronicles,100,https://www.imdb.com/title/tt9731266/,"Animation, Action, Adventure",TV Series,5.5,645,1,5,18,3,1,,,,,,,,2,,,,,,,3,,1,3
74f0155f-d2e1-4a3f-9548-4c54594f205f,The Orbital Children: Season 1 // 地球外少年少女: シーズン1,The Orbital Children,700000,The Orbital Children,100,https://www.imdb.com/title/tt13351614/,"Animation, Adventure, Drama",TV Series,6.4,819,1,3,16,,,,,,,,,,,,,1,,,,,,,2
1c524211-5989-4974-9471-5f0ef96c6959,The Sand Princess: Season 1 // เจ้าหญิงเม็ดทราย: ซีซั่น 1,The Sand Princess,700000,The Sand Princess,100,https://www.imdb.com/title/tt31013407/,Drama,TV Series,N/A,N/A,1,1,3,,,,,,,,,,,,,,,,,1,,,
a5fc3ef0-bc7e-4476-857e-81e4bc595971,TIGER & BUNNY,TIGER & BUNNY,700000,Tiger & Bunny,92.31,https://www.imdb.com/title/tt2061527/,"Animation, Action, Adventure",TV Series,7.2,1.2K,5,9,76,11,1,1,1,,1,,,,3,,7,11,,,,1,,4,9
a4f0f0a7-4442-4662-9ccf-f812d239d3d7,Three Sisters // 세자매,Three Sisters,700000,Three Sisters,100,https://www.imdb.com/title/tt16259122/,Drama,TV Series,4.4,785,1,6,41,4,4,1,3,1,1,,1,4,1,4,,3,,4,,3,1,1,5
3dde23d8-2a33-4349-abf2-3c34b5656cca,The Windsors: Season 1,The Windsors,1800000,The Windsors,100,https://www.imdb.com/title/tt5692740/,Comedy,TV Series,7.2,3.4K,2,6,130,17,1,3,2,2,1,,1,18,5,16,22,26,7,73,16,4,,8,30
f661691d-ff88-40d5-b649-7f45aebe0c0d,The Unlikely Murderer: Limited Series // Den osannolika mördaren: Miniserie,The Unlikely Murderer: Limited Series,700000,The Unlikely Murderer,100,https://www.imdb.com/title/tt13735930/,"Crime, Drama",TV Mini Series,7,4.9K,2,3,97,7,2,1,3,1,1,,1,23,2,12,35,21,4,21,9,11,2,3,45
4a738ff5-72c3-4afa-b046-8572110e4c9b,Ugly Delicious: Season 1,Ugly Delicious,1300000,Ugly Delicious,100,https://www.imdb.com/title/tt7907916/,Documentary,TV Series,7.8,3.7K,4,,126,35,3,11,7,,1,,,,7,4,2,33,,87,2,26,6,,79
